station,valid,lon,lat,metar,day,hour,min,wind_hdg,wind_vrb,wind_speed,wind_gust,wind_unit,wind_hdg_min,wind_hdg_max,vsby_dist,vsby_dir_dist_1,rvr_rwy_1,rvr_vis_1,rvr_rwy_2,rvr_vis_2,rvr_rwy_3,rvr_vis_3,rvr_rwy_4,rvr_vis_4,wx,skyc_1,skyl_1,skyx_1,skyc_2,skyl_2,skyx_2,skyc_3,skyl_3,skyc_4,skyl_4,vv,tmp,dwp,qnh,trend,unhandled,unknown
EHAM,2018-11-24 07:55,4.7902,52.3154,EHAM 240755Z 07011KT 1300 0700N R18C/1500N R27/P2000N R18R/1200N R06/1100N BCFG BR SCT001 OVC002 02/02 Q1012 NOSIG,24,7,55,70,FALSE,11,,KT,,,1300,700,18C,1500,27,2000,18R,1200,06,1100,EHAM BCFG BR NOSIG,SCT,100,,OVC,200,,,,,,,2,2,1012,,,
EHAM,2018-11-24 08:25,4.7902,52.3154,EHAM 240825Z 06008KT 030V090 1300 0700N R18C/1800U R27/1300N R18R/1300U R06/1100N BCFG BR SCT001 OVC002 02/02 Q1012 NOSIG,24,8,25,60,FALSE,8,,KT,30,90,1300,700,18C,1800,27,1300,18R,1300,06,1100,EHAM BCFG BR NOSIG,SCT,100,,OVC,200,,,,,,,2,2,1012,,,
EHAM,2018-11-24 08:55,4.7902,52.3154,EHAM 240855Z 08008KT 1700 BR FEW001 BKN002 02/02 Q1012 BECMG 3000 SCT003 BKN004,24,8,55,80,FALSE,8,,KT,,,1700,,,,,,,,,,EHAM BR,FEW,100,,BKN,200,,,,,,,2,2,1012,BECMG 3000 SCT003 BKN004,,
EHAM,2018-11-24 09:25,4.7902,52.3154,EHAM 240925Z 07008KT 040V110 2000 BR FEW001 BKN002 BKN003 02/02 Q1012 BECMG 3000 SCT003 BKN004,24,9,25,70,FALSE,8,,KT,40,110,2000,,,,,,,,,,EHAM BR,FEW,100,,BKN,200,,BKN,300,,,,2,2,1012,BECMG 3000 SCT003 BKN004,,
EHAM,2018-11-24 09:55,4.7902,52.3154,EHAM 240955Z 06010KT 020V130 2400 BR FEW002 BKN003 03/02 Q1012 BECMG 5000 BKN005,24,9,55,60,FALSE,10,,KT,20,130,2400,,,,,,,,,,EHAM BR,FEW,200,,BKN,300,,,,,,,3,2,1012,BECMG 5000 BKN005,,
EHAM,2018-11-24 10:25,4.7902,52.3154,EHAM 241025Z 06009KT 2800 BR FEW003 OVC004 03/02 Q1012 BECMG 5000 BKN005,24,10,25,60,FALSE,9,,KT,,,2800,,,,,,,,,,EHAM BR,FEW,300,,OVC,400,,,,,,,3,2,1012,BECMG 5000 BKN005,,
EHAM,2018-11-24 10:55,4.7902,52.3154,EHAM 241055Z 08009KT 020V100 3500 BR SCT003 OVC004 03/02 Q1012 BECMG 5000 BKN005,24,10,55,80,FALSE,9,,KT,20,100,3500,,,,,,,,,,EHAM BR,SCT,300,,OVC,400,,,,,,,3,2,1012,BECMG 5000 BKN005,,
EHAM,2018-11-24 11:25,4.7902,52.3154,EHAM 241125Z 06008KT 040V130 3300 BR SCT003 OVC004 03/03 Q1011 NOSIG,24,11,25,60,FALSE,8,,KT,40,130,3300,,,,,,,,,,EHAM BR NOSIG,SCT,300,,OVC,400,,,,,,,3,3,1011,,,
EHAM,2018-11-24 11:55,4.7902,52.3154,EHAM 241155Z 08008KT 050V110 3300 BR SCT004 BKN005 03/02 Q1011 BECMG 5000 BKN006,24,11,55,80,FALSE,8,,KT,50,110,3300,,,,,,,,,,EHAM BR,SCT,400,,BKN,500,,,,,,,3,2,1011,BECMG 5000 BKN006,,
EHAM,2018-11-24 12:25,4.7902,52.3154,EHAM 241225Z 06008KT 020V080 4500 BR FEW004 OVC005 03/02 Q1011 BECMG 5000 BKN006,24,12,25,60,FALSE,8,,KT,20,80,4500,,,,,,,,,,EHAM BR,FEW,400,,OVC,500,,,,,,,3,2,1011,BECMG 5000 BKN006,,
EHAM,2018-11-24 12:55,4.7902,52.3154,EHAM 241255Z 07008KT 050V110 4400 BR FEW004 OVC005 03/02 Q1011 BECMG 5000 BKN006,24,12,55,70,FALSE,8,,KT,50,110,4400,,,,,,,,,,EHAM BR,FEW,400,,OVC,500,,,,,,,3,2,1011,BECMG 5000 BKN006,,
EHAM,2018-11-24 13:25,4.7902,52.3154,EHAM 241325Z 06007KT 030V100 4200 BR FEW004 BKN005 03/02 Q1011 TEMPO BKN006,24,13,25,60,FALSE,7,,KT,30,100,4200,,,,,,,,,,EHAM BR,FEW,400,,BKN,500,,,,,,,3,2,1011,TEMPO BKN006,,
EHAM,2018-11-24 13:55,4.7902,52.3154,EHAM 241355Z 07007KT 350V100 4500 BR BKN005 03/02 Q1011 NOSIG,24,13,55,70,FALSE,7,,KT,350,100,4500,,,,,,,,,,EHAM BR NOSIG,BKN,500,,,,,,,,,,3,2,1011,,,
EHAM,2018-11-24 14:25,4.7902,52.3154,EHAM 241425Z 06007KT 4500 BR BKN005 03/02 Q1011 NOSIG,24,14,25,60,FALSE,7,,KT,,,4500,,,,,,,,,,EHAM BR NOSIG,BKN,500,,,,,,,,,,3,2,1011,,,
EHAM,2018-11-24 14:55,4.7902,52.3154,EHAM 241455Z 06007KT 4200 BR BKN005 03/02 Q1011 NOSIG,24,14,55,60,FALSE,7,,KT,,,4200,,,,,,,,,,EHAM BR NOSIG,BKN,500,,,,,,,,,,3,2,1011,,,
EHAM,2018-11-24 15:25,4.7902,52.3154,EHAM 241525Z 08008KT 4200 BR SCT004 BKN005 03/02 Q1011 TEMPO BKN007,24,15,25,80,FALSE,8,,KT,,,4200,,,,,,,,,,EHAM BR,SCT,400,,BKN,500,,,,,,,3,2,1011,TEMPO BKN007,,
EHAM,2018-11-24 15:55,4.7902,52.3154,EHAM 241555Z 08005KT 030V120 4500 BR SCT004 BKN005 03/02 Q1012 TEMPO BKN007,24,15,55,80,FALSE,5,,KT,30,120,4500,,,,,,,,,,EHAM BR,SCT,400,,BKN,500,,,,,,,3,2,1012,TEMPO BKN007,,
EHAM,2018-11-24 16:25,4.7902,52.3154,EHAM 241625Z 09003KT 7000 SCT007 BKN009 03/01 Q1012 BECMG 4500,24,16,25,90,FALSE,3,,KT,,,7000,,,,,,,,,,EHAM,SCT,700,,BKN,900,,,,,,,3,1,1012,BECMG 4500,,
EHAM,2018-11-24 16:55,4.7902,52.3154,EHAM 241655Z 07008KT 8000 SCT008 BKN010 03/02 Q1012 BECMG 4500 BR BKN007,24,16,55,70,FALSE,8,,KT,,,8000,,,,,,,,,,EHAM,SCT,800,,BKN,1000,,,,,,,3,2,1012,BECMG 4500 BR BKN007,,
EHAM,2018-11-24 17:25,4.7902,52.3154,EHAM 241725Z 08008KT 050V130 8000 SCT009 BKN011 03/01 Q1012 BECMG 4500 BR BKN007,24,17,25,80,FALSE,8,,KT,50,130,8000,,,,,,,,,,EHAM,SCT,900,,BKN,1100,,,,,,,3,1,1012,BECMG 4500 BR BKN007,,
EHAM,2018-11-24 17:55,4.7902,52.3154,EHAM 241755Z 08006KT 050V110 8000 SCT009 BKN012 03/01 Q1012 BECMG 4500 BR BKN007,24,17,55,80,FALSE,6,,KT,50,110,8000,,,,,,,,,,EHAM,SCT,900,,BKN,1200,,,,,,,3,1,1012,BECMG 4500 BR BKN007,,
EHAM,2018-11-24 18:25,4.7902,52.3154,EHAM 241825Z 09005KT 8000 FEW010 BKN013 03/01 Q1012 BECMG 4500 BR BKN007,24,18,25,90,FALSE,5,,KT,,,8000,,,,,,,,,,EHAM,FEW,1000,,BKN,1300,,,,,,,3,1,1012,BECMG 4500 BR BKN007,,
EHAM,2018-11-24 18:55,4.7902,52.3154,EHAM 241855Z 08005KT 050V120 8000 FEW010 BKN014 03/01 Q1012 BECMG 4500 BR BKN007,24,18,55,80,FALSE,5,,KT,50,120,8000,,,,,,,,,,EHAM,FEW,1000,,BKN,1400,,,,,,,3,1,1012,BECMG 4500 BR BKN007,,
EHAM,2018-11-24 19:25,4.7902,52.3154,EHAM 241925Z 08004KT 8000 FEW011 BKN014 03/02 Q1012 BECMG 4500 BR BKN007,24,19,25,80,FALSE,4,,KT,,,8000,,,,,,,,,,EHAM,FEW,1100,,BKN,1400,,,,,,,3,2,1012,BECMG 4500 BR BKN007,,
EHAM,2018-11-24 19:55,4.7902,52.3154,EHAM 241955Z 09006KT 8000 FEW010 BKN012 03/02 Q1012 BECMG 4500 BR BKN007,24,19,55,90,FALSE,6,,KT,,,8000,,,,,,,,,,EHAM,FEW,1000,,BKN,1200,,,,,,,3,2,1012,BECMG 4500 BR BKN007,,
EHAM,2018-11-24 20:25,4.7902,52.3154,EHAM 242025Z 07006KT 360V100 8000 FEW009 BKN011 03/02 Q1012 BECMG 4500 BR BKN007,24,20,25,70,FALSE,6,,KT,360,100,8000,,,,,,,,,,EHAM,FEW,900,,BKN,1100,,,,,,,3,2,1012,BECMG 4500 BR BKN007,,
EHAM,2018-11-24 20:55,4.7902,52.3154,EHAM 242055Z 07007KT 7000 FEW008 BKN010 03/02 Q1012 BECMG 4500 BR BKN007,24,20,55,70,FALSE,7,,KT,,,7000,,,,,,,,,,EHAM,FEW,800,,BKN,1000,,,,,,,3,2,1012,BECMG 4500 BR BKN007,,
EHAM,2018-11-24 21:25,4.7902,52.3154,EHAM 242125Z 08006KT 7000 FEW008 BKN010 03/02 Q1012 BECMG BKN009,24,21,25,80,FALSE,6,,KT,,,7000,,,,,,,,,,EHAM,FEW,800,,BKN,1000,,,,,,,3,2,1012,BECMG BKN009,,
EHAM,2018-11-24 21:55,4.7902,52.3154,EHAM 242155Z 08005KT 7000 FEW007 BKN008 03/02 Q1012 NOSIG,24,21,55,80,FALSE,5,,KT,,,7000,,,,,,,,,,EHAM NOSIG,FEW,700,,BKN,800,,,,,,,3,2,1012,,,
EHAM,2018-11-24 22:25,4.7902,52.3154,EHAM 242225Z 07004KT 5000 FEW007 BKN008 03/02 Q1012 BECMG 4000 BR,24,22,25,70,FALSE,4,,KT,,,5000,,,,,,,,,,EHAM,FEW,700,,BKN,800,,,,,,,3,2,1012,BECMG 4000 BR,,
EHAM,2018-11-24 22:55,4.7902,52.3154,EHAM 242255Z 06004KT 7000 FEW007 BKN008 03/02 Q1012 BECMG 4000 BR,24,22,55,60,FALSE,4,,KT,,,7000,,,,,,,,,,EHAM,FEW,700,,BKN,800,,,,,,,3,2,1012,BECMG 4000 BR,,
EHAM,2018-11-24 23:25,4.7902,52.3154,EHAM 242325Z 06005KT 030V090 6000 FEW007 BKN009 03/02 Q1012 BECMG 4000 BR,24,23,25,60,FALSE,5,,KT,30,90,6000,,,,,,,,,,EHAM,FEW,700,,BKN,900,,,,,,,3,2,1012,BECMG 4000 BR,,
EHAM,2018-11-24 23:55,4.7902,52.3154,EHAM 242355Z 08003KT 6000 FEW007 BKN008 03/02 Q1012 BECMG 4000 BR,24,23,55,80,FALSE,3,,KT,,,6000,,,,,,,,,,EHAM,FEW,700,,BKN,800,,,,,,,3,2,1012,BECMG 4000 BR,,
EHAM,2018-11-25 00:25,4.7902,52.3154,EHAM 250025Z 07005KT 5000 BR FEW007 BKN008 03/02 Q1012 BECMG 4000 BKN004,25,0,25,70,FALSE,5,,KT,,,5000,,,,,,,,,,EHAM BR,FEW,700,,BKN,800,,,,,,,3,2,1012,BECMG 4000 BKN004,,
EHAM,2018-11-25 00:55,4.7902,52.3154,EHAM 250055Z 11003KT 5000 BR BKN007 BKN009 03/02 Q1012 BECMG 4000 BKN004,25,0,55,110,FALSE,3,,KT,,,5000,,,,,,,,,,EHAM BR,BKN,700,,BKN,900,,,,,,,3,2,1012,BECMG 4000 BKN004,,
EHAM,2018-11-25 01:25,4.7902,52.3154,EHAM 250125Z 09003KT 060V120 5000 BR BKN007 BKN009 03/02 Q1012 BECMG 4000 BKN004,25,1,25,90,FALSE,3,,KT,60,120,5000,,,,,,,,,,EHAM BR,BKN,700,,BKN,900,,,,,,,3,2,1012,BECMG 4000 BKN004,,
EHAM,2018-11-25 01:55,4.7902,52.3154,EHAM 250155Z 11003KT 4500 BR BKN007 BKN009 03/02 Q1012 BECMG 4000 BKN004,25,1,55,110,FALSE,3,,KT,,,4500,,,,,,,,,,EHAM BR,BKN,700,,BKN,900,,,,,,,3,2,1012,BECMG 4000 BKN004,,
EHAM,2018-11-25 02:25,4.7902,52.3154,EHAM 250225Z 07002KT 4500 BR BKN007 BKN009 03/02 Q1012 BECMG 4000 BKN004,25,2,25,70,FALSE,2,,KT,,,4500,,,,,,,,,,EHAM BR,BKN,700,,BKN,900,,,,,,,3,2,1012,BECMG 4000 BKN004,,
EHAM,2018-11-25 02:55,4.7902,52.3154,EHAM 250255Z 06006KT 4500 BR BKN007 03/01 Q1011 NOSIG,25,2,55,60,FALSE,6,,KT,,,4500,,,,,,,,,,EHAM BR NOSIG,BKN,700,,,,,,,,,,3,1,1011,,,
EHAM,2018-11-25 03:25,4.7902,52.3154,EHAM 250325Z 06005KT 030V090 4200 BR FEW007 BKN008 03/02 Q1011 NOSIG,25,3,25,60,FALSE,5,,KT,30,90,4200,,,,,,,,,,EHAM BR NOSIG,FEW,700,,BKN,800,,,,,,,3,2,1011,,,
EHAM,2018-11-25 03:55,4.7902,52.3154,EHAM 250355Z 07008KT 030V100 4200 BR FEW007 BKN008 03/01 Q1011 NOSIG,25,3,55,70,FALSE,8,,KT,30,100,4200,,,,,,,,,,EHAM BR NOSIG,FEW,700,,BKN,800,,,,,,,3,1,1011,,,
EHAM,2018-11-25 04:25,4.7902,52.3154,EHAM 250425Z 08006KT 4600 BR FEW007 BKN008 03/02 Q1012 NOSIG,25,4,25,80,FALSE,6,,KT,,,4600,,,,,,,,,,EHAM BR NOSIG,FEW,700,,BKN,800,,,,,,,3,2,1012,,,
EHAM,2018-11-25 04:55,4.7902,52.3154,EHAM 250455Z 09005KT 5000 BR FEW006 BKN008 03/02 Q1012 NOSIG,25,4,55,90,FALSE,5,,KT,,,5000,,,,,,,,,,EHAM BR NOSIG,FEW,600,,BKN,800,,,,,,,3,2,1012,,,
EHAM,2018-11-25 05:25,4.7902,52.3154,EHAM 250525Z 06007KT 030V100 6000 FEW007 BKN008 03/01 Q1011 NOSIG,25,5,25,60,FALSE,7,,KT,30,100,6000,,,,,,,,,,EHAM NOSIG,FEW,700,,BKN,800,,,,,,,3,1,1011,,,
EHAM,2018-11-25 05:55,4.7902,52.3154,EHAM 250555Z 04008KT 7000 FEW007 BKN008 03/01 Q1012 NOSIG,25,5,55,40,FALSE,8,,KT,,,7000,,,,,,,,,,EHAM NOSIG,FEW,700,,BKN,800,,,,,,,3,1,1012,,,
EHAM,2018-11-25 06:25,4.7902,52.3154,EHAM 250625Z 07008KT 030V090 7000 BKN007 03/01 Q1011 NOSIG,25,6,25,70,FALSE,8,,KT,30,90,7000,,,,,,,,,,EHAM NOSIG,BKN,700,,,,,,,,,,3,1,1011,,,
EHAM,2018-11-25 06:55,4.7902,52.3154,EHAM 250655Z 08006KT 7000 SCT006 BKN007 03/01 Q1012 NOSIG,25,6,55,80,FALSE,6,,KT,,,7000,,,,,,,,,,EHAM NOSIG,SCT,600,,BKN,700,,,,,,,3,1,1012,,,
EHAM,2018-11-25 07:25,4.7902,52.3154,EHAM 250725Z 07007KT 040V100 6000 SCT006 BKN007 02/02 Q1012 NOSIG,25,7,25,70,FALSE,7,,KT,40,100,6000,,,,,,,,,,EHAM NOSIG,SCT,600,,BKN,700,,,,,,,2,2,1012,,,
EHAM,2018-11-25 07:55,4.7902,52.3154,EHAM 250755Z 06006KT 030V100 8000 BKN006 BKN011 03/02 Q1012 TEMPO BKN011,25,7,55,60,FALSE,6,,KT,30,100,8000,,,,,,,,,,EHAM,BKN,600,,BKN,1100,,,,,,,3,2,1012,TEMPO BKN011,,
EHAM,2018-11-25 08:25,4.7902,52.3154,EHAM 250825Z 05006KT 9999 FEW006 BKN014 03/02 Q1012 TEMPO 7000 BKN006,25,8,25,50,FALSE,6,,KT,,,9999,,,,,,,,,,EHAM,FEW,600,,BKN,1400,,,,,,,3,2,1012,TEMPO 7000 BKN006,,
EHAM,2018-11-25 08:55,4.7902,52.3154,EHAM 250855Z 06009KT 010V090 9999 FEW008 04/02 Q1012 BECMG 7000 BKN007,25,8,55,60,FALSE,9,,KT,10,90,9999,,,,,,,,,,EHAM,FEW,800,,,,,,,,,,4,2,1012,BECMG 7000 BKN007,,
EHAM,2018-11-25 09:25,4.7902,52.3154,EHAM 250925Z 06009KT 8000 FEW006 BKN007 03/02 Q1012 TEMPO 7000,25,9,25,60,FALSE,9,,KT,,,8000,,,,,,,,,,EHAM,FEW,600,,BKN,700,,,,,,,3,2,1012,TEMPO 7000,,
EHAM,2018-11-25 09:55,4.7902,52.3154,EHAM 250955Z 06008KT 010V120 7000 FEW006 BKN007 04/02 Q1012 NOSIG,25,9,55,60,FALSE,8,,KT,10,120,7000,,,,,,,,,,EHAM NOSIG,FEW,600,,BKN,700,,,,,,,4,2,1012,,,
EHAM,2018-11-25 10:25,4.7902,52.3154,EHAM 251025Z 05009KT 020V090 7000 FEW006 BKN007 04/02 Q1012 NOSIG,25,10,25,50,FALSE,9,,KT,20,90,7000,,,,,,,,,,EHAM NOSIG,FEW,600,,BKN,700,,,,,,,4,2,1012,,,
EHAM,2018-11-25 10:55,4.7902,52.3154,EHAM 251055Z 05011KT 010V070 6000 SCT006 BKN007 04/02 Q1012 NOSIG,25,10,55,50,FALSE,11,,KT,10,70,6000,,,,,,,,,,EHAM NOSIG,SCT,600,,BKN,700,,,,,,,4,2,1012,,,
EHAM,2018-11-25 11:25,4.7902,52.3154,EHAM 251125Z 04010KT 010V110 6000 BKN007 04/02 Q1012 NOSIG,25,11,25,40,FALSE,10,,KT,10,110,6000,,,,,,,,,,EHAM NOSIG,BKN,700,,,,,,,,,,4,2,1012,,,
EHAM,2018-11-25 11:55,4.7902,52.3154,EHAM 251155Z 05009KT 020V090 6000 BKN008 04/02 Q1012 NOSIG,25,11,55,50,FALSE,9,,KT,20,90,6000,,,,,,,,,,EHAM NOSIG,BKN,800,,,,,,,,,,4,2,1012,,,
EHAM,2018-11-25 12:25,4.7902,52.3154,EHAM 251225Z 04009KT 010V070 6000 BKN008 04/02 Q1012 NOSIG,25,12,25,40,FALSE,9,,KT,10,70,6000,,,,,,,,,,EHAM NOSIG,BKN,800,,,,,,,,,,4,2,1012,,,
EHAM,2018-11-25 12:55,4.7902,52.3154,EHAM 251255Z 06009KT 7000 BKN008 04/02 Q1011 NOSIG,25,12,55,60,FALSE,9,,KT,,,7000,,,,,,,,,,EHAM NOSIG,BKN,800,,,,,,,,,,4,2,1011,,,
EHAM,2018-11-25 13:25,4.7902,52.3154,EHAM 251325Z 05010KT 020V090 6000 BKN009 04/03 Q1011 NOSIG,25,13,25,50,FALSE,10,,KT,20,90,6000,,,,,,,,,,EHAM NOSIG,BKN,900,,,,,,,,,,4,3,1011,,,
EHAM,2018-11-25 13:55,4.7902,52.3154,EHAM 251355Z 05011KT 360V120 7000 BKN008 04/03 Q1011 NOSIG,25,13,55,50,FALSE,11,,KT,360,120,7000,,,,,,,,,,EHAM NOSIG,BKN,800,,,,,,,,,,4,3,1011,,,
EHAM,2018-11-25 14:25,4.7902,52.3154,EHAM 251425Z 06011KT 7000 BKN008 04/03 Q1011 NOSIG,25,14,25,60,FALSE,11,,KT,,,7000,,,,,,,,,,EHAM NOSIG,BKN,800,,,,,,,,,,4,3,1011,,,
EHAM,2018-11-25 14:55,4.7902,52.3154,EHAM 251455Z 06013KT 6000 BKN007 04/03 Q1011 NOSIG,25,14,55,60,FALSE,13,,KT,,,6000,,,,,,,,,,EHAM NOSIG,BKN,700,,,,,,,,,,4,3,1011,,,
EHAM,2018-11-25 15:25,4.7902,52.3154,EHAM 251525Z 07012KT 040V100 5000 BR BKN007 04/03 Q1011 BECMG 4000,25,15,25,70,FALSE,12,,KT,40,100,5000,,,,,,,,,,EHAM BR,BKN,700,,,,,,,,,,4,3,1011,BECMG 4000,,
EHAM,2018-11-25 15:55,4.7902,52.3154,EHAM 251555Z 06010KT 5000 BR BKN007 04/03 Q1011 BECMG 4000,25,15,55,60,FALSE,10,,KT,,,5000,,,,,,,,,,EHAM BR,BKN,700,,,,,,,,,,4,3,1011,BECMG 4000,,
EHAM,2018-11-25 16:25,4.7902,52.3154,EHAM 251625Z 06011KT 010V100 5000 BR BKN008 04/03 Q1011 BECMG 4000,25,16,25,60,FALSE,11,,KT,10,100,5000,,,,,,,,,,EHAM BR,BKN,800,,,,,,,,,,4,3,1011,BECMG 4000,,
EHAM,2018-11-25 16:55,4.7902,52.3154,EHAM 251655Z 05012KT 020V080 5000 BR BKN007 04/03 Q1011 BECMG 4000,25,16,55,50,FALSE,12,,KT,20,80,5000,,,,,,,,,,EHAM BR,BKN,700,,,,,,,,,,4,3,1011,BECMG 4000,,
EHAM,2018-11-25 17:25,4.7902,52.3154,EHAM 251725Z 06012KT 030V090 5000 BR BKN007 05/03 Q1011 BECMG 4000,25,17,25,60,FALSE,12,,KT,30,90,5000,,,,,,,,,,EHAM BR,BKN,700,,,,,,,,,,5,3,1011,BECMG 4000,,
EHAM,2018-11-25 17:55,4.7902,52.3154,EHAM 251755Z 06013KT 030V090 5000 BR BKN008 05/03 Q1011 NOSIG,25,17,55,60,FALSE,13,,KT,30,90,5000,,,,,,,,,,EHAM BR NOSIG,BKN,800,,,,,,,,,,5,3,1011,,,
EHAM,2018-11-25 18:25,4.7902,52.3154,EHAM 251825Z 06013KT 5000 BR BKN008 05/03 Q1011 NOSIG,25,18,25,60,FALSE,13,,KT,,,5000,,,,,,,,,,EHAM BR NOSIG,BKN,800,,,,,,,,,,5,3,1011,,,
EHAM,2018-11-25 18:55,4.7902,52.3154,EHAM 251855Z 06011KT 5000 BR BKN008 05/03 Q1011 NOSIG,25,18,55,60,FALSE,11,,KT,,,5000,,,,,,,,,,EHAM BR NOSIG,BKN,800,,,,,,,,,,5,3,1011,,,
EHAM,2018-11-25 19:25,4.7902,52.3154,EHAM 251925Z 07009KT 030V090 6000 BKN008 05/03 Q1011 NOSIG,25,19,25,70,FALSE,9,,KT,30,90,6000,,,,,,,,,,EHAM NOSIG,BKN,800,,,,,,,,,,5,3,1011,,,
EHAM,2018-11-25 19:55,4.7902,52.3154,EHAM 251955Z 06011KT 020V090 6000 -RA BKN008 05/04 Q1011 NOSIG,25,19,55,60,FALSE,11,,KT,20,90,6000,,,,,,,,,,EHAM -RA NOSIG,BKN,800,,,,,,,,,,5,4,1011,,,
EHAM,2018-11-25 20:25,4.7902,52.3154,EHAM 252025Z 06013KT 020V110 5000 BR BKN008 05/04 Q1011 NOSIG,25,20,25,60,FALSE,13,,KT,20,110,5000,,,,,,,,,,EHAM BR NOSIG,BKN,800,,,,,,,,,,5,4,1011,,,
EHAM,2018-11-25 20:55,4.7902,52.3154,EHAM 252055Z 06012KT 5000 BR OVC007 05/04 Q1011 BECMG 4000 BR,25,20,55,60,FALSE,12,,KT,,,5000,,,,,,,,,,EHAM BR,OVC,700,,,,,,,,,,5,4,1011,BECMG 4000 BR,,
EHAM,2018-11-25 21:25,4.7902,52.3154,EHAM 252125Z 07012KT 4800 BR OVC007 05/04 Q1011 NOSIG,25,21,25,70,FALSE,12,,KT,,,4800,,,,,,,,,,EHAM BR NOSIG,OVC,700,,,,,,,,,,5,4,1011,,,
EHAM,2018-11-25 21:55,4.7902,52.3154,EHAM 252155Z 06011KT 030V090 4500 BR OVC007 05/04 Q1011 NOSIG,25,21,55,60,FALSE,11,,KT,30,90,4500,,,,,,,,,,EHAM BR NOSIG,OVC,700,,,,,,,,,,5,4,1011,,,
EHAM,2018-11-25 22:25,4.7902,52.3154,EHAM 252225Z 06012KT 3500 BR BKN007 05/04 Q1011 NOSIG,25,22,25,60,FALSE,12,,KT,,,3500,,,,,,,,,,EHAM BR NOSIG,BKN,700,,,,,,,,,,5,4,1011,,,
EHAM,2018-11-25 22:55,4.7902,52.3154,EHAM 252255Z 06011KT 3500 BR BKN007 05/04 Q1011 NOSIG,25,22,55,60,FALSE,11,,KT,,,3500,,,,,,,,,,EHAM BR NOSIG,BKN,700,,,,,,,,,,5,4,1011,,,
EHAM,2018-11-25 23:25,4.7902,52.3154,EHAM 252325Z 06011KT 3500 BR BKN007 05/04 Q1011 NOSIG,25,23,25,60,FALSE,11,,KT,,,3500,,,,,,,,,,EHAM BR NOSIG,BKN,700,,,,,,,,,,5,4,1011,,,
EHAM,2018-11-25 23:55,4.7902,52.3154,EHAM 252355Z 07011KT 030V090 4000 -DZ BR SCT007 BKN008 05/04 Q1011 BECMG 5000,25,23,55,70,FALSE,11,,KT,30,90,4000,,,,,,,,,,EHAM -DZ BR,SCT,700,,BKN,800,,,,,,,5,4,1011,BECMG 5000,,
EHAM,2018-11-26 00:25,4.7902,52.3154,EHAM 260025Z 06012KT 030V090 5000 BR BKN008 OVC010 05/04 Q1011 NOSIG,26,0,25,60,FALSE,12,,KT,30,90,5000,,,,,,,,,,EHAM BR NOSIG,BKN,800,,OVC,1000,,,,,,,5,4,1011,,,
EHAM,2018-11-26 00:55,4.7902,52.3154,EHAM 260055Z 06012KT 5000 BR BKN008 BKN010 05/04 Q1011 NOSIG,26,0,55,60,FALSE,12,,KT,,,5000,,,,,,,,,,EHAM BR NOSIG,BKN,800,,BKN,1000,,,,,,,5,4,1011,,,
EHAM,2018-11-26 01:25,4.7902,52.3154,EHAM 260125Z 06012KT 5000 BR BKN008 BKN010 05/04 Q1010 NOSIG,26,1,25,60,FALSE,12,,KT,,,5000,,,,,,,,,,EHAM BR NOSIG,BKN,800,,BKN,1000,,,,,,,5,4,1010,,,
EHAM,2018-11-26 01:55,4.7902,52.3154,EHAM 260155Z 06011KT 030V090 6000 SCT008 BKN009 05/04 Q1011 NOSIG,26,1,55,60,FALSE,11,,KT,30,90,6000,,,,,,,,,,EHAM NOSIG,SCT,800,,BKN,900,,,,,,,5,4,1011,,,
EHAM,2018-11-26 02:25,4.7902,52.3154,EHAM 260225Z 06012KT 6000 SCT008 BKN009 05/04 Q1011 NOSIG,26,2,25,60,FALSE,12,,KT,,,6000,,,,,,,,,,EHAM NOSIG,SCT,800,,BKN,900,,,,,,,5,4,1011,,,
EHAM,2018-11-26 02:55,4.7902,52.3154,EHAM 260255Z 07010KT 040V100 6000 BKN008 OVC009 05/04 Q1010 NOSIG,26,2,55,70,FALSE,10,,KT,40,100,6000,,,,,,,,,,EHAM NOSIG,BKN,800,,OVC,900,,,,,,,5,4,1010,,,
EHAM,2018-11-26 03:25,4.7902,52.3154,EHAM 260325Z 07010KT 6000 BKN008 05/04 Q1010 NOSIG,26,3,25,70,FALSE,10,,KT,,,6000,,,,,,,,,,EHAM NOSIG,BKN,800,,,,,,,,,,5,4,1010,,,
EHAM,2018-11-26 03:55,4.7902,52.3154,EHAM 260355Z 07011KT 040V100 6000 BKN008 05/04 Q1010 NOSIG,26,3,55,70,FALSE,11,,KT,40,100,6000,,,,,,,,,,EHAM NOSIG,BKN,800,,,,,,,,,,5,4,1010,,,
EHAM,2018-11-26 04:25,4.7902,52.3154,EHAM 260425Z 06012KT 6000 BKN008 05/04 Q1010 NOSIG,26,4,25,60,FALSE,12,,KT,,,6000,,,,,,,,,,EHAM NOSIG,BKN,800,,,,,,,,,,5,4,1010,,,
EHAM,2018-11-26 04:55,4.7902,52.3154,EHAM 260455Z 07012KT 6000 BKN008 05/04 Q1010 NOSIG,26,4,55,70,FALSE,12,,KT,,,6000,,,,,,,,,,EHAM NOSIG,BKN,800,,,,,,,,,,5,4,1010,,,
